age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,hours.per.week,income
18.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,White,Male,25.00,<=50K
23.00,Private,HS-grad,9.00,Never-married,Handlers-cleaners,Other-relative,Black,Male,40.00,<=50K
23.00,Private,Some-college,10.00,Never-married,Priv-house-serv,Own-child,White,Female,10.00,<=50K
57.00,Private,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,55.00,>50K
58.00,Private,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,45.00,>50K
59.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,>50K
27.00,Private,Bachelors,13.00,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,40.00,<=50K
50.00,Private,Bachelors,13.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,45.00,>50K
44.00,Local-gov,Masters,14.00,Divorced,Prof-specialty,Unmarried,White,Female,16.00,<=50K
25.00,Private,Bachelors,13.00,Never-married,Tech-support,Own-child,White,Female,40.00,<=50K
33.00,Private,HS-grad,9.00,Divorced,Other-service,Unmarried,White,Female,30.00,<=50K
22.00,Private,Some-college,10.00,Never-married,Other-service,Own-child,White,Male,35.00,<=50K
50.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,50.00,>50K
44.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,45.00,<=50K
53.00,?,HS-grad,9.00,Married-civ-spouse,?,Husband,White,Male,40.00,>50K
41.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,50.00,>50K
54.00,Local-gov,Some-college,10.00,Widowed,Adm-clerical,Unmarried,White,Female,40.00,<=50K
60.00,Self-emp-not-inc,7th-8th,4.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,40.00,<=50K
58.00,Private,Masters,14.00,Divorced,Prof-specialty,Not-in-family,White,Male,20.00,<=50K
43.00,Private,HS-grad,9.00,Never-married,Adm-clerical,Unmarried,White,Female,60.00,<=50K
33.00,Local-gov,Assoc-acdm,12.00,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.00,<=50K
24.00,Private,Some-college,10.00,Married-civ-spouse,Transport-moving,Husband,White,Male,65.00,<=50K
41.00,Private,HS-grad,9.00,Never-married,Transport-moving,Not-in-family,White,Male,40.00,<=50K
21.00,Private,HS-grad,9.00,Never-married,Craft-repair,Own-child,White,Male,40.00,<=50K
39.00,Private,Some-college,10.00,Married-civ-spouse,Craft-repair,Own-child,Asian-Pac-Islander,Male,40.00,<=50K
27.00,Self-emp-inc,Bachelors,13.00,Never-married,Exec-managerial,Own-child,White,Female,40.00,<=50K
50.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,<=50K
20.00,Private,HS-grad,9.00,Never-married,Handlers-cleaners,Own-child,White,Male,40.00,<=50K
46.00,Federal-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
49.00,Private,11th,7.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,<=50K
35.00,State-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Wife,White,Female,35.00,>50K
56.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Other-service,Husband,White,Male,45.00,>50K
42.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
58.00,Local-gov,7th-8th,4.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
43.00,Private,Some-college,10.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,40.00,<=50K
25.00,Private,HS-grad,9.00,Divorced,Other-service,Not-in-family,White,Female,40.00,<=50K
57.00,Private,HS-grad,9.00,Divorced,Adm-clerical,Unmarried,White,Female,42.00,<=50K
49.00,Private,7th-8th,4.00,Widowed,Machine-op-inspct,Not-in-family,White,Female,40.00,<=50K
23.00,Private,Some-college,10.00,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.00,<=50K
59.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
50.00,Private,Some-college,10.00,Married-civ-spouse,Transport-moving,Husband,White,Male,70.00,>50K
33.00,Private,Bachelors,13.00,Never-married,Prof-specialty,Not-in-family,White,Female,45.00,<=50K
52.00,Private,Masters,14.00,Married-civ-spouse,Tech-support,Husband,White,Male,45.00,<=50K
37.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
30.00,Self-emp-inc,HS-grad,9.00,Divorced,Adm-clerical,Unmarried,White,Female,40.00,<=50K
39.00,Self-emp-inc,HS-grad,9.00,Divorced,Craft-repair,Unmarried,White,Male,60.00,<=50K
54.00,Local-gov,Some-college,10.00,Divorced,Craft-repair,Unmarried,White,Male,42.00,<=50K
52.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,45.00,>50K
22.00,Local-gov,HS-grad,9.00,Never-married,Protective-serv,Unmarried,White,Male,56.00,<=50K
19.00,?,Some-college,10.00,Never-married,?,Own-child,White,Male,25.00,<=50K
32.00,Private,Bachelors,13.00,Never-married,Adm-clerical,Not-in-family,White,Male,40.00,<=50K
25.00,Private,7th-8th,4.00,Never-married,Machine-op-inspct,Unmarried,White,Male,40.00,<=50K
34.00,Private,Some-college,10.00,Never-married,Craft-repair,Not-in-family,White,Male,40.00,<=50K
47.00,Private,Assoc-voc,11.00,Never-married,Other-service,Not-in-family,White,Female,55.00,<=50K
24.00,Private,HS-grad,9.00,Never-married,Farming-fishing,Own-child,White,Male,98.00,<=50K
48.00,Private,5th-6th,3.00,Never-married,Priv-house-serv,Unmarried,White,Female,35.00,<=50K
26.00,Private,HS-grad,9.00,Never-married,Sales,Not-in-family,White,Female,50.00,<=50K
28.00,Private,Some-college,10.00,Separated,Machine-op-inspct,Not-in-family,White,Male,40.00,<=50K
23.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,Black,Male,12.00,<=50K
64.00,State-gov,Bachelors,13.00,Divorced,Tech-support,Not-in-family,White,Male,40.00,<=50K
28.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Own-child,White,Male,50.00,>50K
28.00,Private,7th-8th,4.00,Married-civ-spouse,Sales,Other-relative,White,Male,40.00,<=50K
34.00,Private,Some-college,10.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,<=50K
44.00,Private,Assoc-acdm,12.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,60.00,>50K
18.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,25.00,<=50K
36.00,Private,12th,8.00,Married-civ-spouse,Craft-repair,Husband,Other,Male,40.00,<=50K
24.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,White,Male,40.00,<=50K
29.00,Local-gov,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40.00,>50K
33.00,Private,Some-college,10.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,<=50K
57.00,Federal-gov,HS-grad,9.00,Separated,Adm-clerical,Other-relative,Black,Female,35.00,<=50K
41.00,Private,Assoc-voc,11.00,Never-married,Craft-repair,Not-in-family,White,Female,40.00,<=50K
55.00,Private,10th,6.00,Widowed,Transport-moving,Not-in-family,Black,Female,35.00,<=50K
21.00,Private,10th,6.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
36.00,Self-emp-not-inc,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
26.00,Private,Some-college,10.00,Never-married,Prof-specialty,Not-in-family,Other,Male,50.00,<=50K
32.00,?,Bachelors,13.00,Married-civ-spouse,?,Wife,White,Female,20.00,>50K
32.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
21.00,Private,Some-college,10.00,Never-married,Other-service,Own-child,White,Female,40.00,<=50K
29.00,Self-emp-not-inc,Some-college,10.00,Divorced,Machine-op-inspct,Not-in-family,White,Male,48.00,<=50K
58.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,>50K
47.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45.00,<=50K
31.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,White,Male,40.00,<=50K
42.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,35.00,<=50K
19.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,White,Male,25.00,<=50K
66.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,50.00,<=50K
41.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,45.00,<=50K
22.00,Private,Some-college,10.00,Never-married,Sales,Own-child,White,Female,30.00,<=50K
30.00,Private,Bachelors,13.00,Never-married,Sales,Not-in-family,White,Male,40.00,<=50K
36.00,Self-emp-not-inc,HS-grad,9.00,Separated,Other-service,Not-in-family,White,Female,16.00,<=50K
75.00,?,Doctorate,16.00,Never-married,?,Not-in-family,White,Male,40.00,<=50K
41.00,State-gov,Assoc-acdm,12.00,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,36.00,<=50K
19.00,Private,Some-college,10.00,Never-married,Handlers-cleaners,Own-child,White,Male,20.00,<=50K
60.00,Private,HS-grad,9.00,Married-civ-spouse,Other-service,Husband,White,Male,40.00,<=50K
24.00,Private,11th,7.00,Never-married,Transport-moving,Own-child,White,Male,40.00,<=50K
25.00,Private,11th,7.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,<=50K
52.00,Private,Some-college,10.00,Never-married,Exec-managerial,Not-in-family,White,Female,50.00,<=50K
30.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Female,45.00,<=50K
37.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
55.00,Self-emp-not-inc,Doctorate,16.00,Divorced,Exec-managerial,Not-in-family,White,Female,30.00,<=50K
20.00,Private,Some-college,10.00,Never-married,Adm-clerical,Other-relative,Black,Female,24.00,<=50K
32.00,Private,7th-8th,4.00,Never-married,Priv-house-serv,Not-in-family,White,Female,15.00,<=50K
18.00,Private,HS-grad,9.00,Never-married,Other-service,Own-child,White,Male,35.00,<=50K
24.00,Private,Some-college,10.00,Never-married,Craft-repair,Own-child,White,Male,40.00,<=50K
33.00,Local-gov,Some-college,10.00,Married-civ-spouse,Protective-serv,Husband,White,Male,45.00,<=50K
76.00,?,Some-college,10.00,Widowed,?,Unmarried,White,Female,40.00,<=50K
57.00,Local-gov,Masters,14.00,Married-civ-spouse,Protective-serv,Husband,White,Male,14.00,>50K
19.00,Private,HS-grad,9.00,Never-married,Sales,Not-in-family,White,Female,40.00,<=50K
50.00,Local-gov,Prof-school,15.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
27.00,Private,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Male,50.00,<=50K
40.00,Private,Assoc-voc,11.00,Separated,Craft-repair,Not-in-family,White,Female,60.00,<=50K
26.00,?,10th,6.00,Separated,?,Not-in-family,White,Male,40.00,<=50K
47.00,Self-emp-inc,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,55.00,<=50K
39.00,Federal-gov,Assoc-voc,11.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,50.00,<=50K
49.00,State-gov,Some-college,10.00,Divorced,Adm-clerical,Own-child,White,Male,40.00,<=50K
28.00,Self-emp-not-inc,Some-college,10.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,7.00,<=50K
33.00,?,Some-college,10.00,Married-civ-spouse,?,Wife,Black,Female,30.00,<=50K
28.00,Private,11th,7.00,Never-married,Transport-moving,Own-child,White,Male,50.00,<=50K
30.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,<=50K
39.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
37.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,50.00,<=50K
50.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,80.00,<=50K
37.00,Private,10th,6.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,<=50K
26.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,>50K
55.00,Private,Assoc-voc,11.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,>50K
46.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
32.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,60.00,<=50K
26.00,Private,Bachelors,13.00,Never-married,Craft-repair,Not-in-family,White,Male,45.00,>50K
19.00,Private,HS-grad,9.00,Divorced,Craft-repair,Not-in-family,White,Female,40.00,<=50K
38.00,Private,HS-grad,9.00,Divorced,Other-service,Not-in-family,White,Female,75.00,<=50K
38.00,Private,5th-6th,3.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,<=50K
65.00,Private,Assoc-voc,11.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,40.00,<=50K
48.00,?,HS-grad,9.00,Widowed,?,Unmarried,White,Female,25.00,<=50K
44.00,Private,Bachelors,13.00,Separated,Machine-op-inspct,Unmarried,Black,Female,7.00,<=50K
32.00,Private,Some-college,10.00,Never-married,Sales,Not-in-family,White,Male,50.00,<=50K
30.00,Local-gov,HS-grad,9.00,Never-married,Protective-serv,Own-child,Black,Female,40.00,<=50K
49.00,Federal-gov,Assoc-acdm,12.00,Married-civ-spouse,Adm-clerical,Husband,White,Male,60.00,>50K
23.00,Private,HS-grad,9.00,Never-married,Adm-clerical,Own-child,Black,Female,40.00,<=50K
25.00,Private,Some-college,10.00,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,16.00,<=50K
19.00,Private,Some-college,10.00,Never-married,Adm-clerical,Own-child,White,Female,15.00,<=50K
27.00,Private,Assoc-voc,11.00,Never-married,Craft-repair,Not-in-family,White,Male,40.00,<=50K
43.00,State-gov,HS-grad,9.00,Never-married,Transport-moving,Not-in-family,White,Male,60.00,<=50K
38.00,Private,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,50.00,<=50K
42.00,Private,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,60.00,<=50K
33.00,Federal-gov,Bachelors,13.00,Never-married,Adm-clerical,Own-child,White,Male,38.00,<=50K
30.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
29.00,Private,Bachelors,13.00,Never-married,Tech-support,Not-in-family,White,Male,40.00,<=50K
30.00,Private,11th,7.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
26.00,Private,HS-grad,9.00,Married-civ-spouse,Tech-support,Husband,White,Male,40.00,<=50K
43.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,40.00,>50K
30.00,Private,HS-grad,9.00,Married-civ-spouse,Other-service,Wife,White,Female,45.00,<=50K
38.00,Private,Some-college,10.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,>50K
48.00,Private,Masters,14.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,>50K
30.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Wife,White,Female,30.00,<=50K
42.00,Local-gov,Masters,14.00,Separated,Exec-managerial,Unmarried,Black,Male,45.00,>50K
31.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,70.00,<=50K
32.00,Private,Some-college,10.00,Never-married,Craft-repair,Not-in-family,White,Male,40.00,<=50K
28.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,40.00,<=50K
63.00,Private,HS-grad,9.00,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40.00,<=50K
32.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,<=50K
20.00,Private,Some-college,10.00,Never-married,Handlers-cleaners,Own-child,White,Male,12.00,<=50K
51.00,Self-emp-not-inc,Masters,14.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,30.00,>50K
24.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,Amer-Indian-Eskimo,Male,40.00,<=50K
41.00,Local-gov,Assoc-voc,11.00,Divorced,Adm-clerical,Unmarried,White,Female,44.00,<=50K
21.00,Private,HS-grad,9.00,Never-married,Machine-op-inspct,Own-child,White,Male,40.00,<=50K
17.00,Private,9th,5.00,Never-married,Other-service,Own-child,Black,Male,35.00,<=50K
45.00,Private,1st-4th,2.00,Married-civ-spouse,Other-service,Wife,White,Female,40.00,<=50K
21.00,Private,Some-college,10.00,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,4.00,<=50K
42.00,Private,HS-grad,9.00,Separated,Transport-moving,Other-relative,Black,Male,40.00,<=50K
22.00,Private,5th-6th,3.00,Married-civ-spouse,Craft-repair,Other-relative,White,Male,40.00,<=50K
21.00,?,Some-college,10.00,Never-married,?,Own-child,White,Female,40.00,<=50K
59.00,Private,HS-grad,9.00,Widowed,Adm-clerical,Not-in-family,White,Female,40.00,<=50K
40.00,Private,Masters,14.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,65.00,>50K
45.00,Private,Some-college,10.00,Divorced,Other-service,Not-in-family,White,Female,40.00,<=50K
35.00,Private,HS-grad,9.00,Divorced,Exec-managerial,Not-in-family,White,Male,50.00,<=50K
58.00,Private,HS-grad,9.00,Married-civ-spouse,Farming-fishing,Husband,White,Male,20.00,<=50K
29.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,45.00,<=50K
21.00,Private,11th,7.00,Never-married,Craft-repair,Own-child,White,Male,45.00,<=50K
51.00,Private,HS-grad,9.00,Married-civ-spouse,Tech-support,Husband,White,Male,40.00,<=50K
34.00,Local-gov,Some-college,10.00,Married-civ-spouse,Other-service,Wife,White,Female,40.00,<=50K
40.00,Private,Bachelors,13.00,Divorced,Adm-clerical,Not-in-family,White,Female,35.00,<=50K
45.00,Private,11th,7.00,Divorced,Adm-clerical,Unmarried,White,Female,16.00,<=50K
22.00,Private,Bachelors,13.00,Never-married,Adm-clerical,Own-child,White,Female,40.00,<=50K
62.00,Private,10th,6.00,Divorced,Other-service,Unmarried,White,Female,40.00,<=50K
32.00,Federal-gov,Bachelors,13.00,Never-married,Exec-managerial,Not-in-family,White,Female,60.00,<=50K
36.00,Private,Bachelors,13.00,Married-civ-spouse,Prof-specialty,Wife,White,Female,4.00,>50K
43.00,Private,HS-grad,9.00,Never-married,Craft-repair,Not-in-family,White,Male,40.00,<=50K
37.00,Private,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,<=50K
33.00,?,Bachelors,13.00,Married-civ-spouse,?,Wife,Asian-Pac-Islander,Female,40.00,<=50K
28.00,Private,HS-grad,9.00,Never-married,Transport-moving,Unmarried,White,Male,55.00,<=50K
49.00,?,Some-college,10.00,Widowed,?,Unmarried,White,Female,28.00,<=50K
47.00,Local-gov,HS-grad,9.00,Married-civ-spouse,Other-service,Wife,White,Female,7.00,>50K
59.00,Private,HS-grad,9.00,Divorced,Adm-clerical,Not-in-family,White,Female,40.00,<=50K
35.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,<=50K
35.00,Private,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,<=50K
29.00,Self-emp-not-inc,Bachelors,13.00,Never-married,Prof-specialty,Other-relative,White,Male,40.00,<=50K
57.00,Private,Assoc-acdm,12.00,Divorced,Prof-specialty,Not-in-family,Black,Female,40.00,<=50K
41.00,Private,Bachelors,13.00,Married-civ-spouse,Exec-managerial,Husband,White,Male,60.00,>50K
37.00,Private,Masters,14.00,Married-civ-spouse,Prof-specialty,Husband,White,Male,45.00,>50K
20.00,Local-gov,Some-college,10.00,Never-married,Farming-fishing,Own-child,White,Male,40.00,<=50K
44.00,Private,HS-grad,9.00,Married-civ-spouse,Sales,Husband,White,Male,60.00,<=50K
20.00,Local-gov,HS-grad,9.00,Never-married,Adm-clerical,Not-in-family,White,Female,30.00,<=50K
38.00,Self-emp-not-inc,Bachelors,13.00,Married-civ-spouse,Adm-clerical,Wife,White,Female,28.00,>50K
23.00,Private,HS-grad,9.00,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,40.00,<=50K
24.00,Private,HS-grad,9.00,Married-spouse-absent,Sales,Own-child,White,Female,36.00,<=50K
46.00,Private,Bachelors,13.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,>50K
32.00,Local-gov,HS-grad,9.00,Married-civ-spouse,Transport-moving,Husband,White,Male,40.00,<=50K
21.00,Self-emp-not-inc,HS-grad,9.00,Married-civ-spouse,Craft-repair,Husband,White,Male,40.00,<=50K
32.00,Private,Some-college,10.00,Married-civ-spouse,Sales,Husband,White,Male,40.00,<=50K
51.00,Private,HS-grad,9.00,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40.00,<=50K
43.00,Private,Some-college,10.00,Divorced,Craft-repair,Not-in-family,White,Male,40.00,<=50K
43.00,Private,HS-grad,9.00,Divorced,Other-service,Not-in-family,White,Male,40.00,<=50K
35.00,Self-emp-not-inc,11th,7.00,Divorced,Exec-managerial,Unmarried,White,Female,84.00,<=50K
32.00,Private,HS-grad,9.00,Divorced,Craft-repair,Own-child,White,Male,40.00,<=50K
25.00,Private,Bachelors,13.00,Never-married,Prof-specialty,Own-child,White,Female,21.00,<=50K
64.00,Private,Some-college,10.00,Widowed,Sales,Not-in-family,White,Female,40.00,<=50K
